,Time
9040,1321.719
9041,1331.172
9042,1340.609
9043,1349.984
9044,1359.328
9045,1368.703
9046,1378.094
9047,1387.438
9048,1396.75
9049,1406.078
9050,1415.531
9051,1424.938
9052,1434.344
9053,1443.813
9054,1453.219
9055,1462.594
9056,1471.938
9057,1481.297
9058,1490.656
9059,1500.016
9060,1509.359
9061,1518.719
9062,1528.109
9063,1537.422
9064,1546.781
9065,1556.109
9066,1565.469
9067,1574.953
9068,1584.297
9069,1593.688
9070,1603.0
9071,1612.328
9072,1621.656
9073,1631.016
9074,1640.359
9075,1649.688
9076,1659.078
9077,1668.391
9078,1677.844
9079,1687.234
9080,1696.578
9081,1705.938
9082,1715.328
9083,1724.688
9084,1734.047
9085,1743.406
9086,1752.813
9087,1762.188
9088,1771.531
9089,1780.906
9090,1790.313
9091,1799.656
9092,1808.984
9093,1818.344
9094,1827.703
9095,1837.047
9096,1846.359
9097,1855.75
9098,1865.094
9099,1874.453
9100,1883.828
9101,1893.188
9102,1902.656
9103,1912.047
9104,1921.422
9105,1930.781
9106,1940.172
9107,1949.516
9108,1958.828
9109,1968.203
9110,1977.625
9111,1986.984
9112,1996.375
9113,2005.734
9114,2015.078
9115,2024.453
9116,2033.766
9117,2043.094
9118,2052.578
9119,2061.969
9120,2071.359
9121,2080.719
9122,2090.063
9123,2099.422
9124,2108.828
9125,2118.188
9126,2127.547
9127,2136.922
9128,2146.313
9129,2155.641
9130,2165.016
9131,2174.375
9132,2183.781
9133,2193.141
9134,2202.531
9135,2211.891
9136,2221.234
9137,2230.594
9138,2239.922
9139,2249.281
9140,2258.672
9141,2268.047
9142,2277.422
9143,2286.766
9144,2296.094
9145,2305.391
9146,2314.719
9147,2324.094
9148,2333.484
9149,2342.859
9150,2352.219
9151,2361.547
9152,2370.875
9153,2380.266
9154,2389.625
9155,2399.0
9156,2408.375
9157,2417.75
9158,2427.141
9159,2436.516
9160,2445.875
9161,2455.188
9162,2464.563
9163,2473.922
9164,2483.328
9165,2492.719
9166,2502.031
9167,2511.422
9168,2520.781
9169,2530.141
9170,2539.547
9171,2548.922
9172,2558.234
9173,2567.641
9174,2577.031
9175,2586.391
9176,2595.734
9177,2605.125
9178,2614.484
9179,2623.828
9180,2633.234
9181,2642.609
9182,2652.0
9183,2661.359
9184,2670.719
9185,2680.094
9186,2689.484
9187,2698.859
9188,2708.203
9189,2717.516
9190,2726.859
9191,2736.25
9192,2745.625
9193,2755.016
9194,2764.375
9195,2773.734
9196,2783.125
9197,2792.469
9198,2801.859
9199,2811.203
9200,2820.594
9201,2829.953
9202,2839.313
9203,2848.703
9204,2858.094
9205,2867.453
9206,2876.813
9207,2886.172
9208,2895.5
9209,2904.859
9210,2914.25
9211,2923.625
9212,2932.969
9213,2942.375
9214,2951.734
9215,2961.156
9216,2970.516
9217,2979.844
9218,2989.203
9219,2998.609
9220,3007.953
9221,3017.359
9222,3026.703
9223,3036.063
9224,3045.453
9225,3054.797
9226,3064.172
9227,3073.531
9228,3082.891
9229,3092.234
9230,3101.531
9231,3110.906
9232,3120.25
9233,3129.625
9234,3139.016
9235,3148.328
9236,3157.641
9237,3167.016
9238,3176.359
9239,3185.766
9240,3195.469
9241,3205.125
9242,3214.75
9243,3224.375
9244,3234.063
9245,3243.766
9246,3253.391
9247,3263.047
9248,3272.734
9249,3282.375
9250,3291.984
9251,3301.609
9252,3311.406
9253,3321.188
9254,0.0
9255,9.422
9256,19.563
9257,28.875
9258,38.219
9259,47.579
9260,57.0
9261,66.344
9262,75.719
9263,85.079
9264,94.407
9265,103.813
9266,113.188
9267,122.547
9268,131.922
9269,141.297
9270,150.641
9271,160.016
9272,169.422
9273,178.75
9274,188.125
9275,197.469
9276,206.875
9277,216.219
9278,225.579
9279,234.954
9280,244.313
9281,253.719
9282,263.11
9283,272.485
9284,281.797
9285,291.204
9286,300.594
9287,309.907
9288,319.282
9289,328.625
9290,338.032
9291,347.391
9292,356.735
9293,366.141
9294,375.5
9295,384.86
9296,394.219
9297,403.61
9298,412.954
9299,422.297
9300,431.704
9301,441.063
9302,450.454
9303,459.875
9304,469.235
9305,478.625
9306,487.985
9307,497.36
9308,506.704
9309,516.047
9310,525.422
9311,534.75
9312,544.125
9313,553.5
9314,562.907
9315,572.266
9316,581.657
9317,591.094
9318,600.5
9319,609.844
9320,619.235
9321,628.625
9322,638.032
9323,647.375
9324,656.735
9325,666.094
9326,675.454
9327,684.797
9328,694.094
9329,703.469
9330,712.782
9331,722.141
9332,731.5
9333,740.86
9334,750.188
9335,759.61
9336,768.954
9337,778.313
9338,787.641
9339,797.016
9340,806.454
9341,815.829
9342,825.219
9343,834.61
9344,843.938
9345,853.329
9346,862.688
9347,872.079
9348,881.438
9349,890.797
9350,900.125
9351,909.5
9352,918.875
9353,928.235
9354,937.579
9355,946.938
9356,956.36
9357,965.75
9358,975.125
9359,984.469
9360,993.829
9361,1003.157
9362,1012.454
9363,1021.782
9364,1031.125
9365,1040.516
9366,1049.86
9367,1059.219
9368,1068.547
9369,1077.907
9370,1087.313
9371,1096.672
9372,1106.016
9373,1115.407
9374,1124.75
9375,1134.11
9376,1143.485
9377,1152.813
9378,1162.172
9379,1171.594
9380,1180.954
9381,1190.344
9382,1199.688
9383,1209.094
9384,1218.438
9385,1227.844
9386,1237.219
9387,1246.579
9388,1255.969
9389,1265.36
9390,1274.75
9391,1284.141
9392,1293.594
9393,1302.938
9394,1312.329
9395,1321.704
9396,1331.063
9397,1340.391
9398,1349.782
9399,1359.188
9400,1368.532
9401,1377.891
9402,1387.313
9403,1396.704
9404,1406.063
9405,1415.438
9406,1424.766
9407,1434.11
9408,1443.438
9409,1452.766
9410,1462.125
9411,1471.547
9412,1480.954
9413,1490.344
9414,1499.672
9415,1509.063
9416,1518.422
9417,1527.766
9418,1537.157
9419,1546.485
9420,1555.891
9421,1565.282
9422,1574.61
9423,1584.016
9424,1593.407
9425,1602.782
9426,1612.157
9427,1621.516
9428,1630.875
9429,1640.219
9430,1649.563
9431,1658.938
9432,1668.25
9433,1677.563
9434,1686.907
9435,1696.313
9436,1705.704
9437,1715.063
9438,1724.422
9439,1733.829
9440,1743.266
9441,1752.594
9442,1762.0
9443,1771.36
9444,1780.75
9445,1790.079
9446,1799.422
9447,1808.813
9448,1818.204
9449,1827.563
9450,1836.938
9451,1846.344
9452,1855.672
9453,1865.047
9454,1874.407
9455,1883.813
9456,1893.125
9457,1902.485
9458,1911.844
9459,1921.235
9460,1930.625
9461,1939.954
9462,1949.329
9463,1958.75
9464,1968.11
9465,1977.485
9466,1986.875
9467,1996.219
9468,2005.594
9469,2014.891
9470,2024.235
9471,2033.657
9472,2043.063
9473,2052.454
9474,2061.829
9475,2071.157
9476,2080.485
9477,2089.922
9478,2099.344
9479,2108.641
9480,2117.954
9481,2127.282
9482,2136.641
9483,2146.079
9484,2155.5
9485,2164.844
9486,2174.25
9487,2183.61
9488,2192.938
9489,2202.25
9490,2211.657
9491,2221.032
9492,2230.344
9493,2239.75
9494,2249.157
9495,2258.485
9496,2267.875
9497,2277.235
9498,2286.594
9499,2295.954
9500,2305.313
9501,2314.735
9502,2324.063
9503,2333.454
9504,2342.844
9505,2352.188
9506,2361.563
9507,2370.954
9508,2380.344
9509,2389.672
9510,2399.032
9511,2408.438
9512,2417.782
9513,2427.125
9514,2436.469
9515,2445.875
9516,2455.266
9517,2464.625
9518,2473.969
9519,2483.344
9520,2492.735
9521,2502.11
9522,2511.454
9523,2520.813
9524,2530.157
9525,2539.5
9526,2548.829
9527,2558.188
9528,2567.563
9529,2576.938
9530,2586.391
9531,2595.75
9532,2605.094
9533,2614.532
9534,2623.891
9535,2633.266
9536,2642.641
9537,2652.0
9538,2661.36
9539,2670.672
9540,2680.016
9541,2689.438
9542,2698.844
9543,2708.204
9544,2717.532
9545,2726.922
9546,2736.297
9547,2745.625
9548,2755.032
9549,2764.407
9550,2773.75
9551,2783.094
9552,2792.454
9553,2801.813
9554,2811.25
9555,2820.61
9556,2829.985
9557,2839.36
9558,2848.75
9559,2858.11
9560,2867.438
9561,2876.829
9562,2886.141
9563,2895.516
9564,2904.907
9565,2914.266
9566,2923.657
9567,2933.016
9568,2942.391
9569,2951.719
9570,2961.141
9571,2970.5
9572,2979.844
9573,2989.235
9574,2998.563
9575,3007.985
9576,3017.375
9577,3026.766
9578,3036.125
9579,3045.454
9580,3054.844
9581,3064.204
9582,3073.563
9583,3082.938
9584,3092.329
9585,3101.688
9586,3111.063
9587,3120.407
9588,3129.766
9589,3139.125
9590,3148.485
9591,3157.875
9592,3167.235
9593,3176.766
9594,3186.407
9595,3196.063
9596,3205.735
9597,3215.391
9598,3224.985
9599,3234.657
9600,3244.375
9601,3254.0
9602,3263.657
9603,3273.297
9604,3282.969
9605,3292.594
9606,3302.235
9607,3312.032
9608,3321.844
9609,0.0
9610,9.422
9611,19.515
9612,28.828
9613,38.187
9614,47.578
9615,56.953
9616,66.328
9617,75.687
9618,85.109
9619,94.437
9620,103.828
9621,113.172
9622,122.594
9623,131.922
9624,141.312
9625,150.672
9626,160.047
9627,169.469
9628,178.812
9629,188.156
9630,197.484
9631,206.875
9632,216.25
9633,225.578
9634,234.953
9635,244.359
9636,253.672
9637,263.078
9638,272.469
9639,281.828
9640,291.203
9641,300.562
9642,309.922
9643,319.312
9644,328.687
9645,338.062
9646,347.39
9647,356.765
9648,366.094
9649,375.515
9650,384.89
9651,394.25
9652,403.64
9653,413.0
9654,422.344
9655,431.734
9656,441.078
9657,450.484
9658,459.828
9659,469.25
9660,478.609
9661,488.0
9662,497.312
9663,506.656
9664,516.047
9665,525.406
9666,534.781
9667,544.172
9668,553.5
9669,562.875
9670,572.281
9671,581.672
9672,591.047
9673,600.39
9674,609.734
9675,619.078
9676,628.469
9677,637.844
9678,647.219
9679,656.609
9680,665.969
9681,675.297
9682,684.672
9683,694.062
9684,703.39
9685,712.734
9686,722.156
9687,731.547
9688,740.875
9689,750.234
9690,759.609
9691,768.953
9692,778.359
9693,787.75
9694,797.109
9695,806.469
9696,815.812
9697,825.219
9698,834.531
9699,843.969
9700,853.375
9701,862.75
9702,872.125
9703,881.422
9704,890.719
9705,900.078
9706,909.484
9707,918.844
9708,928.172
9709,937.578
9710,946.937
9711,956.344
9712,965.734
9713,975.094
9714,984.437
9715,993.828
9716,1003.203
9717,1012.5
9718,1021.844
9719,1031.265
9720,1040.672
9721,1050.015
9722,1059.39
9723,1068.75
9724,1078.094
9725,1087.515
9726,1096.875
9727,1106.219
9728,1115.562
9729,1124.984
9730,1134.359
9731,1143.687
9732,1153.094
9733,1162.515
9734,1171.89
9735,1181.281
9736,1190.594
9737,1199.906
9738,1209.25
9739,1218.703
9740,1228.031
9741,1237.437
9742,1246.781
9743,1256.172
9744,1265.562
9745,1274.953
9746,1284.344
9747,1293.781
9748,1303.14
9749,1312.5
9750,1321.844
9751,1331.297
9752,1340.64
9753,1350.015
9754,1359.375
9755,1368.719
9756,1378.078
9757,1387.437
9758,1396.844
9759,1406.219
9760,1415.578
9761,1424.937
9762,1434.265
9763,1443.687
9764,1453.078
9765,1462.469
9766,1471.797
9767,1481.172
9768,1490.594
9769,1499.953
9770,1509.375
9771,1518.765
9772,1528.14
9773,1537.531
9774,1546.859
9775,1556.187
9776,1565.562
9777,1574.937
9778,1584.25
9779,1593.625
9780,1602.984
9781,1612.312
9782,1621.687
9783,1631.062
9784,1640.406
9785,1649.719
9786,1659.187
9787,1668.547
9788,1677.906
9789,1687.25
9790,1696.547
9791,1705.89
9792,1715.234
9793,1724.578
9794,1733.953
9795,1743.328
9796,1752.656
9797,1762.031
9798,1771.406
9799,1780.765
9800,1790.125
9801,1799.484
9802,1808.828
9803,1818.219
9804,1827.609
9805,1836.969
9806,1846.344
9807,1855.687
9808,1865.015
9809,1874.359
9810,1883.797
9811,1893.187
9812,1902.531
9813,1911.953
9814,1921.328
9815,1930.625
9816,1940.031
9817,1949.375
9818,1958.75
9819,1968.094
9820,1977.515
9821,1986.922
9822,1996.297
9823,2005.625
9824,2015.0
9825,2024.359
9826,2033.75
9827,2043.125
9828,2052.469
9829,2061.812
9830,2071.14
9831,2080.578
9832,2089.906
9833,2099.265
9834,2108.609
9835,2118.031
9836,2127.39
9837,2136.781
9838,2146.125
9839,2155.469
9840,2164.797
9841,2174.125
9842,2183.484
9843,2192.828
9844,2202.187
9845,2211.578
9846,2220.89
9847,2230.234
9848,2239.562
9849,2248.969
9850,2258.344
9851,2267.672
9852,2277.094
9853,2286.422
9854,2295.765
9855,2305.078
9856,2314.453
9857,2323.797
9858,2333.172
9859,2342.531
9860,2351.906
9861,2361.234
9862,2370.578
9863,2379.969
9864,2389.312
9865,2398.672
9866,2408.031
9867,2417.406
9868,2426.812
9869,2436.156
9870,2445.547
9871,2454.906
9872,2464.25
9873,2473.656
9874,2483.0
9875,2492.39
9876,2501.75
9877,2511.109
9878,2520.484
9879,2529.828
9880,2539.219
9881,2548.609
9882,2557.984
9883,2567.344
9884,2576.703
9885,2586.031
9886,2595.406
9887,2604.812
9888,2614.156
9889,2623.547
9890,2632.906
9891,2642.265
9892,2651.64
9893,2660.969
9894,2670.359
9895,2679.672
9896,2689.031
9897,2698.406
9898,2707.734
9899,2717.062
9900,2726.469
9901,2735.828
9902,2745.172
9903,2754.484
9904,2763.89
9905,2773.25
9906,2782.625
9907,2792.0
9908,2801.39
9909,2810.765
9910,2820.109
9911,2829.484
9912,2838.859
9913,2848.234
9914,2857.578
9915,2866.937
9916,2876.297
9917,2885.656
9918,2894.969
9919,2904.406
9920,2913.781
9921,2923.094
9922,2932.484
9923,2941.875
9924,2951.234
9925,2960.625
9926,2970.031
9927,2979.406
9928,2988.781
9929,2998.14
9930,3007.531
9931,3016.89
9932,3026.265
9933,3035.625
9934,3044.969
9935,3054.265
9936,3063.625
9937,3072.969
9938,3082.39
9939,3091.734
9940,3101.125
9941,3110.5
9942,3119.859
9943,3129.187
9944,3138.515
9945,3147.844
9946,3157.359
9947,3166.922
9948,3176.625
9949,3186.328
9950,3196.0
9951,3205.64
9952,3215.25
9953,3224.922
9954,3234.562
9955,3244.156
9956,3253.75
9957,3263.375
9958,3272.969
9959,3282.625
9960,3292.344
9961,3302.078
9962,3311.828
9963,0.0
9964,16.734
9965,35.516
9966,53.5
9967,71.484
9968,89.5
9969,107.719
9970,125.719
9971,143.734
9972,161.781
9973,179.797
9974,197.906
9975,215.891
9976,233.891
9977,252.672
9978,270.812
9979,289.031
9980,307.234
9981,325.406
9982,343.578
9983,361.703
9984,379.984
9985,398.125
9986,416.359
9987,434.609
9988,452.734
9989,471.047
9990,489.187
9991,507.422
9992,525.641
9993,543.812
9994,562.0
9995,580.156
9996,598.359
9997,616.578
9998,634.75
9999,652.937
10000,671.281
10001,689.453
10002,707.891
10003,726.078
10004,744.219
10005,762.437
10006,780.687
10007,798.875
10008,817.156
10009,835.531
10010,853.797
10011,872.109
10012,890.344
10013,908.672
10014,927.016
10015,945.391
10016,963.781
10017,982.109
10018,1000.484
10019,1018.844
10020,1037.234
10021,1055.484
10022,1073.797
10023,1092.187
10024,1110.562
10025,1128.891
10026,1147.25
10027,1165.656
10028,1183.984
10029,1202.312
10030,1220.734
10031,1239.125
10032,1257.562
10033,1275.906
10034,1294.297
10035,1312.812
10036,1331.328
10037,1349.75
10038,1368.141
10039,1386.531
10040,1405.0
10041,1423.547
10042,1442.016
10043,1460.5
10044,1479.047
10045,1497.594
10046,1516.125
10047,1534.531
10048,1553.078
10049,1571.625
10050,1590.203
10051,1608.703
10052,1627.312
10053,1645.891
10054,1664.578
10055,1683.172
10056,1701.734
10057,1720.328
10058,1738.984
10059,1757.531
10060,1776.266
10061,1795.016
10062,1813.781
10063,1832.484
10064,1851.187
10065,1869.828
10066,1888.687
10067,1907.437
10068,1926.172
10069,1944.953
10070,1963.641
10071,1982.437
10072,2001.281
10073,2020.062
10074,2038.766
10075,2057.437
10076,2076.219
10077,2094.984
10078,2113.953
10079,2132.797
10080,2151.625
10081,2170.5
10082,2189.312
10083,2208.234
10084,2227.25
10085,2246.172
10086,2265.141
10087,2284.156
10088,2303.094
10089,2322.047
10090,2340.891
10091,2359.875
10092,2378.891
10093,2397.891
10094,2416.828
10095,2435.734
10096,2454.797
10097,2473.797
10098,2492.875
10099,2512.141
10100,2531.062
10101,2550.109
10102,2569.187
10103,2588.25
10104,2607.281
10105,2626.453
10106,2645.562
10107,2664.719
10108,2683.891
10109,2703.109
10110,2722.672
10111,2741.984
10112,2761.203
10113,2780.453
10114,2799.75
10115,2819.109
10116,2838.422
10117,2857.719
10118,2877.203
10119,2896.5
10120,2915.719
10121,2935.062
10122,2954.312
10123,2973.781
10124,2993.094
10125,3012.562
10126,3031.922
10127,3051.484
10128,3070.953
10129,3090.453
10130,3109.859
10131,3129.344
10132,3148.859
10133,3168.328
10134,3187.984
10135,3207.812
10136,3227.609
10137,3247.531
10138,3267.484
10139,3287.531
10140,3307.391
10141,3327.391
10142,0.0
10143,9.328
10144,19.484
10145,28.812
10146,38.14
10147,47.625
10148,57.0
10149,66.375
10150,75.75
10151,85.062
10152,94.406
10153,103.796
10154,113.156
10155,122.484
10156,131.89
10157,141.25
10158,150.656
10159,159.984
10160,169.375
10161,178.734
10162,188.078
10163,197.468
10164,206.843
10165,216.203
10166,225.578
10167,234.968
10168,244.375
10169,253.734
10170,263.093
10171,272.468
10172,281.796
10173,291.156
10174,300.531
10175,309.906
10176,319.281
10177,328.609
10178,337.953
10179,347.296
10180,356.625
10181,366.0
10182,375.375
10183,384.796
10184,394.203
10185,403.546
10186,412.953
10187,422.328
10188,431.671
10189,441.078
10190,450.406
10191,459.75
10192,469.093
10193,478.453
10194,487.875
10195,497.296
10196,506.64
10197,515.984
10198,525.343
10199,534.703
10200,544.093
10201,553.453
10202,562.843
10203,572.203
10204,581.562
10205,590.953
10206,600.312
10207,609.656
10208,619.046
10209,628.421
10210,637.75
10211,647.109
10212,656.578
10213,666.062
10214,675.453
10215,684.843
10216,694.203
10217,703.531
10218,712.953
10219,722.296
10220,731.656
10221,741.015
10222,750.328
10223,759.718
10224,769.109
10225,778.453
10226,787.875
10227,797.234
10228,806.546
10229,815.921
10230,825.328
10231,834.718
10232,844.093
10233,853.453
10234,862.796
10235,872.171
10236,881.531
10237,890.89
10238,900.265
10239,909.609
10240,919.031
10241,928.359
10242,937.703
10243,947.14
10244,956.484
10245,965.859
10246,975.25
10247,984.64
10248,993.953
10249,1003.296
10250,1012.671
10251,1022.046
10252,1031.437
10253,1040.828
10254,1050.218
10255,1059.546
10256,1068.921
10257,1078.296
10258,1087.656
10259,1097.015
10260,1106.359
10261,1115.75
10262,1125.078
10263,1134.437
10264,1143.796
10265,1153.187
10266,1162.593
10267,1171.921
10268,1181.328
10269,1190.703
10270,1200.046
10271,1209.343
10272,1218.734
10273,1228.187
10274,1237.546
10275,1246.921
10276,1256.281
10277,1265.625
10278,1274.937
10279,1284.343
10280,1293.75
10281,1303.078
10282,1312.515
10283,1321.859
10284,1331.218
10285,1340.578
10286,1349.953
10287,1359.328
10288,1368.656
10289,1378.078
10290,1387.437
10291,1396.859
10292,1406.296
10293,1415.703
10294,1425.046
10295,1434.468
10296,1443.828
10297,1453.203
10298,1462.578
10299,1471.921
10300,1481.281
10301,1490.671
10302,1500.015
10303,1509.406
10304,1518.781
10305,1528.187
10306,1537.578
10307,1546.906
10308,1556.203
10309,1565.578
10310,1574.937
10311,1584.328
10312,1593.671
10313,1603.078
10314,1612.421
10315,1621.812
10316,1631.14
10317,1640.5
10318,1649.921
10319,1659.281
10320,1668.656
10321,1678.0
10322,1687.328
10323,1696.75
10324,1706.078
10325,1715.5
10326,1724.843
10327,1734.203
10328,1743.656
10329,1753.015
10330,1762.406
10331,1771.765
10332,1781.093
10333,1790.453
10334,1799.812
10335,1809.14
10336,1818.5
10337,1827.906
10338,1837.203
10339,1846.562
10340,1856.0
10341,1865.375
10342,1874.734
10343,1884.125
10344,1893.468
10345,1902.859
10346,1912.218
10347,1921.593
10348,1930.968
10349,1940.328
10350,1949.734
10351,1959.062
10352,1968.421
10353,1977.796
10354,1987.156
10355,1996.562
10356,2005.921
10357,2015.328
10358,2024.718
10359,2034.093
10360,2043.453
10361,2052.859
10362,2062.265
10363,2071.562
10364,2080.89
10365,2090.234
10366,2099.578
10367,2108.937
10368,2118.312
10369,2127.703
10370,2137.093
10371,2146.484
10372,2155.812
10373,2165.171
10374,2174.5
10375,2183.875
10376,2193.296
10377,2202.656
10378,2211.984
10379,2221.375
10380,2230.75
10381,2240.109
10382,2249.468
10383,2258.843
10384,2268.203
10385,2277.531
10386,2286.828
10387,2296.203
10388,2305.562
10389,2314.921
10390,2324.312
10391,2333.718
10392,2343.156
10393,2352.531
10394,2361.937
10395,2371.296
10396,2380.656
10397,2390.031
10398,2399.39
10399,2408.718
10400,2418.046
10401,2427.437
10402,2436.859
10403,2446.218
10404,2455.593
10405,2464.937
10406,2474.234
10407,2483.593
10408,2492.89
10409,2502.234
10410,2511.546
10411,2520.953
10412,2530.343
10413,2539.734
10414,2549.046
10415,2558.406
10416,2567.812
10417,2577.156
10418,2586.546
10419,2595.937
10420,2605.281
10421,2614.625
10422,2624.062
10423,2633.406
10424,2642.781
10425,2652.109
10426,2661.468
10427,2670.875
10428,2680.234
10429,2689.578
10430,2698.953
10431,2708.265
10432,2717.64
10433,2727.031
10434,2736.453
10435,2745.812
10436,2755.187
10437,2764.562
10438,2773.921
10439,2783.312
10440,2792.703
10441,2802.093
10442,2811.515
10443,2820.921
10444,2830.328
10445,2839.718
10446,2849.078
10447,2858.437
10448,2867.781
10449,2877.171
10450,2886.531
10451,2895.89
10452,2905.25
10453,2914.625
10454,2924.015
10455,2933.343
10456,2942.718
10457,2952.078
10458,2961.468
10459,2970.796
10460,2980.14
10461,2989.609
10462,2998.968
10463,3008.296
10464,3017.656
10465,3027.015
10466,3036.406
10467,3045.828
10468,3055.187
10469,3064.562
10470,3073.953
10471,3083.312
10472,3092.687
10473,3102.078
10474,3111.5
10475,3120.89
10476,3130.25
10477,3139.656
10478,3148.984
10479,3158.296
10480,3167.671
10481,3177.171
10482,3186.671
10483,3196.234
10484,3205.937
10485,3215.546
10486,3225.218
10487,3234.859
10488,3244.484
10489,3254.125
10490,3263.75
10491,3273.343
10492,3283.062
10493,3292.671
10494,3302.359
10495,3312.078
10496,0.0
10497,9.328
10498,19.484
10499,28.922
10500,38.312
10501,47.656
10502,57.0
10503,66.453
10504,75.844
10505,85.187
10506,94.515
10507,103.875
10508,113.203
10509,122.594
10510,131.953
10511,141.281
10512,150.719
10513,160.062
10514,169.406
10515,178.828
10516,188.203
10517,197.531
10518,206.906
10519,216.297
10520,225.656
10521,235.0
10522,244.39
10523,253.719
10524,263.047
10525,272.484
10526,281.89
10527,291.281
10528,300.609
10529,309.953
10530,319.312
10531,328.703
10532,338.062
10533,347.453
10534,356.797
10535,366.156
10536,375.5
10537,384.859
10538,394.172
10539,403.515
10540,412.875
10541,422.234
10542,431.594
10543,440.953
10544,450.328
10545,459.734
10546,469.062
10547,478.453
10548,487.765
10549,497.14
10550,506.5
10551,515.797
10552,525.156
10553,534.5
10554,543.859
10555,553.25
10556,562.562
10557,571.953
10558,581.297
10559,590.64
10560,600.047
10561,609.406
10562,618.765
10563,628.094
10564,637.437
10565,646.797
10566,656.125
10567,665.469
10568,674.844
10569,684.203
10570,693.531
10571,702.906
10572,712.312
10573,721.703
10574,731.094
10575,740.547
10576,749.906
10577,759.297
10578,768.64
10579,777.984
10580,787.344
10581,796.687
10582,806.14
10583,815.5
10584,824.828
10585,834.187
10586,843.562
10587,852.906
10588,862.328
10589,871.687
10590,881.078
10591,890.422
10592,899.781
10593,909.172
10594,918.531
10595,927.875
10596,937.25
10597,946.64
10598,955.984
10599,965.328
10600,974.765
10601,984.109
10602,993.484
10603,1002.812
10604,1012.234
10605,1021.656
10606,1031.015
10607,1040.39
10608,1049.75
10609,1059.125
10610,1068.437
10611,1077.797
10612,1087.156
10613,1096.515
10614,1105.89
10615,1115.25
10616,1124.64
10617,1133.984
10618,1143.375
10619,1152.75
10620,1162.094
10621,1171.469
10622,1180.828
10623,1190.25
10624,1199.609
10625,1208.969
10626,1218.359
10627,1227.703
10628,1237.078
10629,1246.437
10630,1255.765
10631,1265.125
10632,1274.547
10633,1283.875
10634,1293.297
10635,1302.672
10636,1312.031
10637,1321.359
10638,1330.719
10639,1340.14
10640,1349.5
10641,1358.875
10642,1368.187
10643,1377.578
10644,1386.922
10645,1396.312
10646,1405.672
10647,1415.031
10648,1424.437
10649,1433.797
10650,1443.156
10651,1452.5
10652,1461.89
10653,1471.265
10654,1480.625
10655,1489.937
10656,1499.344
10657,1508.734
10658,1518.094
10659,1527.422
10660,1536.844
10661,1546.219
10662,1555.594
10663,1564.969
10664,1574.312
10665,1583.703
10666,1593.031
10667,1602.437
10668,1611.781
10669,1621.109
10670,1630.531
10671,1639.89
10672,1649.234
10673,1658.562
10674,1667.906
10675,1677.281
10676,1686.687
10677,1696.109
10678,1705.469
10679,1714.844
10680,1724.203
10681,1733.609
10682,1743.015
10683,1752.375
10684,1761.765
10685,1771.109
10686,1780.437
10687,1789.797
10688,1799.172
10689,1808.547
10690,1817.906
10691,1827.265
10692,1836.625
10693,1846.0
10694,1855.375
10695,1864.719
10696,1874.109
10697,1883.469
10698,1892.797
10699,1902.14
10700,1911.547
10701,1920.922
10702,1930.297
10703,1939.687
10704,1949.015
10705,1958.39
10706,1967.781
10707,1977.109
10708,1986.453
10709,1995.797
10710,2005.156
10711,2014.578
10712,2023.984
10713,2033.328
10714,2042.703
10715,2052.078
10716,2061.484
10717,2070.781
10718,2080.172
10719,2089.515
10720,2098.906
10721,2108.312
10722,2117.672
10723,2127.031
10724,2136.39
10725,2145.719
10726,2155.047
10727,2164.406
10728,2173.75
10729,2183.14
10730,2192.5
10731,2201.859
10732,2211.265
10733,2220.625
10734,2229.953
10735,2239.312
10736,2248.687
10737,2258.015
10738,2267.344
10739,2276.765
10740,2286.125
10741,2295.515
10742,2304.844
10743,2314.203
10744,2323.578
10745,2332.922
10746,2342.312
10747,2351.656
10748,2361.094
10749,2370.453
10750,2379.844
10751,2389.234
10752,2398.562
10753,2407.906
10754,2417.25
10755,2426.609
10756,2436.0
10757,2445.359
10758,2454.781
10759,2464.14
10760,2473.531
10761,2482.859
10762,2492.219
10763,2501.625
10764,2510.984
10765,2520.375
10766,2529.719
10767,2539.078
10768,2548.437
10769,2557.797
10770,2567.14
10771,2576.484
10772,2585.906
10773,2595.25
10774,2604.609
10775,2613.969
10776,2623.297
10777,2632.719
10778,2642.062
10779,2651.437
10780,2660.812
10781,2670.187
10782,2679.562
10783,2688.953
10784,2698.312
10785,2707.672
10786,2717.062
10787,2726.453
10788,2735.859
10789,2745.25
10790,2754.687
10791,2764.078
10792,2773.422
10793,2782.844
10794,2792.203
10795,2801.547
10796,2810.906
10797,2820.297
10798,2829.687
10799,2838.984
10800,2848.344
10801,2857.765
10802,2867.094
10803,2876.5
10804,2885.859
10805,2895.203
10806,2904.578
10807,2913.984
10808,2923.359
10809,2932.656
10810,2942.078
10811,2951.484
10812,2960.812
10813,2970.172
10814,2979.562
10815,2988.906
10816,2998.234
10817,3007.64
10818,3017.015
10819,3026.39
10820,3035.797
10821,3045.125
10822,3054.469
10823,3063.828
10824,3073.25
10825,3082.578
10826,3091.984
10827,3101.344
10828,3110.687
10829,3120.047
10830,3129.375
10831,3138.812
10832,3148.359
10833,3158.0
10834,3167.64
10835,3177.265
10836,3186.937
10837,3196.64
10838,3206.25
10839,3215.969
10840,3225.625
10841,3235.234
10842,3244.875
10843,3254.515
10844,3264.203
10845,3273.844
10846,3283.453
10847,3293.172
10848,0.0
10849,9.39
